DEPTH,R4,COND,SP,GR,AC
2268.75,1.898,605.712,47.114,91.634,329.724
2268.875,1.964,588.553,47.114,89.132,312.849
2269,2.158,575.663,47.114,83.583,297.838
2269.125,2.38,555.682,47.114,81.503,281.891
2269.25,2.655,511.561,47.114,78.351,262.249
2269.375,2.943,482.18,47.114,74.608,275.215
2269.5,3.063,464.402,47.114,75.417,294.181
2269.625,2.933,454.163,47.114,76.332,310.197
2269.75,2.727,447.96,47.114,74.227,321.608
2269.875,2.562,461.012,47.114,71.511,332.506
2270,2.437,491.177,47.114,69.354,338.499
2270.125,2.34,508.027,47.114,71.422,327.51
2270.25,2.34,524.623,47.114,73.17,323.494
2270.375,2.378,553.593,47.026,74.419,323.622
2270.5,2.461,570.633,47.013,75.946,325.185
2270.625,2.461,571.83,47.013,77.595,327.248
2270.75,2.33,571.826,47.013,79.287,328.514
2270.875,2.233,566.975,47.013,81.237,328.514
2271,2.12,563.664,47.013,80.297,318.991
2271.125,2.06,552.425,47.013,78.29,307.718
2271.25,2.019,528.295,46.937,80.636,300.438
2271.375,2.053,503.84,46.913,82.785,291.196
2271.5,2.292,476.264,46.913,83.076,285.569
2271.625,2.544,462.053,46.913,80.535,280.035
2271.75,2.712,454.753,46.913,80.982,276.612
2271.875,2.862,447.74,46.913,80.778,275.8
2272,2.862,441.527,46.913,80.341,279.122
2272.125,2.903,443.287,46.913,80.446,285.341
2272.25,2.903,466.081,46.913,79.036,303.132
2272.375,2.849,491.701,46.913,78.398,315.412
2272.5,2.598,514.152,46.913,78.546,348.132
2272.625,2.344,529.963,46.913,77.341,386.747
2272.75,2.058,543.032,46.913,78.196,378.745
2272.875,1.853,571.208,47.01,80.38,357.727
2273,1.728,597.23,47.013,82.429,321.559
2273.125,1.659,624.554,47.013,85.208,343.95
2273.25,1.679,643.767,47.013,88.483,367.566
2273.375,1.699,661.793,47.013,90.786,389.661
2273.5,1.699,674.217,46.989,92.234,378.545
2273.625,1.682,689.092,46.913,88.208,368.82
2273.75,1.659,699.054,46.913,86.431,354.679
2273.875,1.619,709.161,46.812,85.253,343.574
2274,1.579,709.155,46.766,84.099,350.939
2274.125,1.539,709.149,46.71,89.245,359.2
2274.25,1.539,693.332,46.604,87.998,356.28
2274.375,1.549,645.916,46.51,88.559,343.517
2274.5,1.668,585.338,46.442,85.732,331.89
2274.625,1.808,540.249,46.327,84.243,319.624
2274.75,1.933,514.142,46.309,82.186,311.204
2274.875,2.21,497.403,46.208,83.889,302.117
2275,2.622,468.893,46.208,82.042,294.651
2275.125,2.954,460.901,46.208,83.59,288.317
2275.25,3.246,460.978,46.107,84.023,281.325
2275.375,3.517,474.325,46.107,82.571,279.077
2275.5,3.721,488.142,46.22,81.863,291.365
2275.625,3.687,510.868,46.376,81.037,287.349
2275.75,3.351,524.474,46.432,80.598,291.256
2275.875,2.831,544.104,46.639,83.632,311.629
2276,2.426,563.509,46.812,88.524,357.802
2276.125,2.019,579.924,46.913,91.333,379.707
2276.25,1.796,588.307,47.013,87.434,389.208
2276.375,1.488,588.303,47.013,86.894,369.927
2276.5,1.363,563.493,47.114,89.039,340.913
2276.625,1.298,553.708,47.114,89.414,309.724
2276.75,1.298,524.447,47.114,91.501,293.455
2276.875,1.408,488.109,47.114,90.501,286.613
2277,1.669,462.359,47.166,88.248,275.411
2277.125,1.868,443.611,47.215,84.958,268.09
2277.25,2.102,420.483,47.215,80.459,262.249
2277.375,2.353,405.667,47.215,77.641,261.245
2277.5,2.607,390.733,47.215,76.281,262.011
2277.625,2.848,381.869,47.215,78.563,272.313
2277.75,3.056,376.921,47.195,78.517,292.197
2277.875,3.225,395.246,47.114,76.862,318.264
2278,3.135,413.329,47.013,75.991,338.187
2278.125,2.885,435.486,46.913,77.775,351.68
2278.25,2.559,459.642,46.812,77.084,354.316
2278.375,2.222,479.375,46.812,79.469,345.46
2278.5,1.85,502.29,46.812,82.042,336.856
2278.625,1.65,531.747,46.911,81.597,328.185
2278.75,1.565,564.057,47.017,83.764,315.855
2278.875,1.5,588.22,47.133,85.782,326.099
2279,1.46,596.722,47.315,88.112,332.201
2279.125,1.46,596.718,47.386,89.714,318.875
2279.25,1.46,588.207,47.416,87.469,311.476
2279.375,1.577,579.818,47.517,89.827,328.71
2279.5,1.702,541.673,47.591,88.576,323.897
2279.625,1.831,517.993,47.66,86.769,310.423
2279.75,2.006,502.564,47.718,84.736,297.232
2279.875,2.155,474.223,47.718,86.006,285.907
2280,2.297,453.077,47.718,86.82,271.569
2280.125,2.404,441.368,47.718,85.599,270.367
2280.25,2.489,435.074,47.718,84.466,285.562
2280.375,2.503,430.399,47.718,83.225,304.295
2280.5,2.406,426.977,47.656,81.983,293.3
2280.625,2.383,422.752,47.617,80.759,285.475
2280.75,2.301,422.749,47.617,80.083,298.683
2280.875,2.263,453.812,47.617,79.381,319.835
2281,2.21,481.39,47.416,79.574,353.676
2281.125,2.142,495.065,47.315,81.019,357.691
2281.25,2.062,504.149,47.315,82.801,336.108
2281.375,2.022,516.847,47.315,84.315,306.86
2281.5,1.982,524.318,47.315,85.538,330.226
2281.625,1.982,531.896,47.345,87.012,345.582
2281.75,1.982,531.892,47.416,87.385,329.536
2281.875,2.189,531.889,47.416,85.931,309.693
2282,2.398,531.885,47.416,84.34,285.686
2282.125,2.555,531.882,47.416,83.513,279.048
2282.25,2.672,519.991,47.421,85.539,290.692
2282.375,2.744,507.586,47.517,84.418,309.168
2282.5,2.732,495.032,47.517,83.044,336.515
2282.625,2.65,495.029,47.517,82.068,317.143
2282.75,2.587,495.026,47.517,80.989,278.362
2282.875,2.584,495.023,47.517,78.954,257.046
2283,2.708,495.019,47.517,80.387,248.722
2283.125,2.997,495.016,47.517,84.083,250.632
2283.25,3.276,495.013,47.617,83.001,282.574
2283.375,3.279,502.168,47.674,85.105,333.571
2283.5,2.987,509.425,47.718,83.827,376.386
2283.625,2.632,509.422,47.718,81.767,394.522
2283.75,2.325,516.785,47.718,80.268,383.886
2283.875,1.993,524.253,47.718,81.334,318.474
2284,2.1,524.25,47.718,86.243,290.97
2284.125,2.307,495.744,47.718,89.706,270.464
2284.25,2.517,481.334,47.718,93.111,251.193
2284.375,2.755,467.365,47.617,90.287,258.282
2284.5,2.88,468.13,47.617,87.939,287.888
2284.625,3.026,485.204,47.617,85.857,302.973
2284.75,2.859,499.725,47.696,84.116,314.357
2284.875,2.608,516.755,47.718,81.525,326.041
2285,2.404,528.376,47.718,79.799,334.538
2285.125,2.164,552.521,47.718,81.225,342.935
2285.25,1.976,561.392,47.718,83.675,352.849
2285.375,1.774,578.653,47.718,85.587,356.572
2285.5,1.662,587.946,47.618,88.212,340.508
2285.625,1.702,596.495,47.517,90.165,325.368
2285.75,1.742,597.394,47.416,92.847,308.312
2285.875,1.808,605.11,47.416,90.788,294.377
2286,1.903,605.106,47.344,88.361,305.092
2286.125,1.943,605.101,47.215,85.7,317.248
2286.25,1.824,605.097,47.049,82.988,326.745
2286.375,1.7,593.221,46.736,83.657,334.318
2286.5,1.578,580.139,46.366,84.51,341.883
2286.625,1.495,571.322,46.11,83.122,343.574
2286.75,1.444,563.176,45.801,82.296,334.822
2286.875,1.381,553.585,45.584,81.58,309.22
2287,1.381,537.066,45.372,83.047,286.285
2287.125,1.532,516.695,45.16,84.897,272.727
2287.25,1.771,498.293,45,84.45,270.954
2287.375,2.134,458.826,44.835,82.193,283.395
2287.5,2.348,421.855,44.623,79.728,296.055
2287.625,2.716,389.338,44.411,77.872,309.699
2287.75,2.982,360.9,44.198,76.283,299.621
2287.875,3.373,312.317,43.99,72.547,286.721
2288,3.677,286.095,43.874,71.673,279.421
2288.125,4.128,274.758,43.763,74.041,291.047
2288.25,4.602,274.757,43.691,74.989,301.996
2288.375,5.139,280.765,43.591,73.759,305.422
2288.5,5.474,309.202,43.591,75.142,311.519
2288.625,5.999,354.349,43.591,77.446,321.908
2288.75,6.233,398.086,43.675,79.59,333.583
2288.875,5.913,434.567,44.142,83.12,349.157
2289,2.813,474.389,44.508,85.364,366.703
2289.125,2.49,496.034,44.916,88.072,380.282
2289.25,2.161,541.486,45.343,90.865,370.245
2289.375,1.955,608.35,45.744,94.032,358.799
2289.5,1.756,654.627,46.107,96.145,357.52
2289.625,1.624,688.392,46.571,98.561,353.324
2289.75,1.502,698.337,46.949,101.444,306.994
2289.875,1.422,698.331,47.197,101.451,291.968
2290,1.37,698.326,47.51,97.855,296.318
2290.125,1.285,687.948,47.771,98.536,308.884
2290.25,1.24,677.073,48.028,96.413,344.896
2290.375,1.182,629.196,48.221,95.24,367.812
2290.5,1.182,596.328,48.423,94.15,333.431
2290.625,1.216,567.269,48.497,92.534,279.97
2290.75,1.419,548.733,48.523,91.048,261.391
2290.875,1.564,536.611,48.523,90.796,261.318
2291,1.71,524.06,48.523,90.764,271.077
2291.125,1.824,531.023,48.392,88.329,285.464
2291.25,1.849,551.141,48.322,86.472,298.198
2291.375,1.754,572.308,48.214,85.103,307.528
2291.5,1.671,587.798,48.121,84.355,318.315
2291.625,1.609,596.29,48.053,82.679,326.019
2291.75,1.546,587.79,47.937,81.616,333.289
2291.875,1.543,566.442,47.9,82.121,343.562
2292,1.503,541.723,47.819,83.369,333.769
2292.125,1.596,517.325,47.759,84.844,293.724
2292.25,1.88,496.155,47.622,86.498,275.058
2292.375,2.107,473.9,47.517,87.027,259.521
2292.5,2.433,445.918,47.46,84.26,243.428
2292.625,2.851,415.079,47.304,81.749,233.668
2292.75,3.357,386.725,47.215,79.57,246.16
2292.875,3.765,374.266,47.041,76.681,254.541
2293,3.725,360.832,46.985,72.983,260.131
2293.125,3.514,352.275,46.845,68.278,264.26
2293.25,3.285,341.234,46.734,66.723,266.381
2293.375,3.134,336.372,46.611,67.547,267.269
2293.5,3.004,331.06,46.51,68.208,267.269
2293.625,2.948,331.059,46.51,69.144,267.713
2293.75,2.988,331.058,46.409,70.222,270.835
2293.875,3.028,331.056,46.442,71.047,276.305
2294,3.137,337.941,46.554,73.382,279.317
2294.125,3.262,353.356,46.666,74.476,276.421
2294.25,3.309,359.918,46.812,73.126,269.289
2294.375,3.349,371.319,46.905,73.759,274.398
2294.5,3.256,398.203,47.106,75.89,281.365
2294.625,3.097,422.388,47.314,77.857,292.712
2294.75,2.9,453.923,47.386,79.856,302.783
2294.875,2.716,475.248,47.678,81.404,323.837
2295,2.521,487.679,47.885,80.607,334.66
2295.125,2.356,504.899,48.062,80.914,343.397
2295.25,2.195,516.48,48.248,83.487,323.034
2295.375,2.146,528.78,48.405,85.686,298.418
2295.5,2.063,542.092,48.561,87.281,293.58
2295.625,2.025,553.768,48.718,89.338,302.508
2295.75,2.025,571.033,48.923,90.677,312.123
2295.875,2.083,579.932,49.131,93.073,324.412
2296,2.146,587.648,49.238,92.261,328.234
2296.125,2.079,596.136,49.329,90.454,309.456
2296.25,1.985,596.132,49.329,88.95,293.373
2296.375,1.945,596.127,49.329,88.046,301.143
2296.5,1.945,596.123,49.308,87.759,312.401
2296.625,2.008,596.119,49.228,88.975,322.821
2296.75,2.106,596.114,49.228,88.785,335
2296.875,2.159,613.085,49.129,88.276,344.272
2297,2.186,613.458,49.126,88.192,353.547
2297.125,2.164,594.592,49.048,88.192,320.688
2297.25,2.039,568.645,49.027,90.278,283.108
2297.375,2.026,541.481,48.947,93.27,275.155
2297.5,2.176,527.618,48.926,94.758,268.045
2297.625,2.345,511.89,48.926,92.023,262.249
2297.75,2.63,496.632,48.835,91.206,264.318
2297.875,2.858,488.792,48.798,89.586,272.161
2298,3.14,487.607,48.725,88.35,283.137
2298.125,3.352,487.942,48.722,86.829,294.549
2298.25,3.648,525.049,48.624,84.95,313.577
2298.375,3.831,548.996,48.624,83.566,334.832
2298.5,3.537,562.813,48.624,86.329,345.87
2298.625,3.133,568.843,48.624,87.93,355.257
2298.75,2.679,570.938,48.624,89.973,356.639
2298.875,2.22,579.183,48.624,92.329,345.038
2299,1.921,587.548,48.725,95.582,328.058
2299.125,1.692,579.175,48.771,98.43,314.762
2299.25,1.545,562.79,48.829,95.821,303.535
2299.375,1.63,546.295,48.934,91.173,285.007
2299.5,1.918,537.101,49.027,87.721,269.587
2299.625,2.087,530.002,49.128,85.953,258.914
2299.75,2.335,520.269,49.128,83.289,251.679
2299.875,2.508,516.358,49.207,80.744,262.434
2300,2.628,516.355,49.228,78.567,285.378
2300.125,2.461,523.812,49.228,77.541,315.223
2300.25,2.29,546.126,49.228,80.078,370.993
2300.375,2.05,571.035,49.228,82.339,357.789
2300.5,1.863,587.498,49.285,85.29,335.094
2300.625,1.679,587.494,49.329,89.23,302.549
2300.75,1.554,587.49,49.329,91.298,284.672
2300.875,1.545,559.046,49.329,93.127,272.882
2301,1.945,516.329,49.329,92.179,261.663
2301.125,2.312,485.168,49.329,90.044,253.359
2301.25,2.635,471.074,49.329,87.6,253.507
2301.375,2.839,466.993,49.233,85.079,262.035
2301.5,2.949,480.623,49.228,81.99,269.803
2301.625,3.088,501.71,49.228,80.012,283.468
2301.75,3.019,523.768,49.128,78.445,301.626
2301.875,2.761,541.579,49.128,79.774,325.995
2302,2.596,574.454,49.128,81.261,342.595
2302.125,2.433,592.094,49.042,83.2,355.476
2302.25,2.263,619.094,49.027,85.231,359.469
2302.375,2.124,638.108,49.027,87.856,343.44
2302.5,2.021,658.12,49.027,89.595,333.826
2302.625,1.959,673.121,49.027,90.818,331.871
2302.75,1.876,679.018,49.027,90.546,334.263
2302.875,1.814,666.319,49.027,89.176,330.291
2303,1.756,637.249,49.027,87.309,319.514
2303.125,1.746,618.254,49.049,85.33,309.164
2303.25,1.785,604.501,49.128,82.925,295.108
2303.375,1.952,595.888,49.128,81.178,280.516
2303.5,2.161,589.433,49.128,79.555,267.22
2303.625,2.333,580.13,49.128,78.101,266.724
2303.75,2.469,579.025,49.226,81.514,280.97
2303.875,2.509,579.021,49.228,80.432,297.784
2304,2.477,587.381,49.228,79.812,325.153
2304.125,2.394,589.938,49.243,81.232,329.584
2304.25,2.292,597.617,49.329,82.624,321.121
2304.375,2.191,604.461,49.329,83.859,315.462
2304.5,2.065,613.189,49.329,85.096,326.384
2304.625,1.981,631.028,49.329,86.72,341.934
2304.75,1.861,638.788,49.329,88.372,358.273
2304.875,1.811,631.347,49.377,89.396,366.985
2305,1.757,587.04,49.43,90.623,297.873
2305.125,1.747,570.736,49.43,91.848,273.829
2305.25,1.747,578.976,49.495,91.917,264.689
2305.375,2.126,589.013,49.53,91.592,268.64
2305.5,2.342,597.989,49.53,90.988,290.417
2305.625,2.549,604.417,49.631,90.039,324.222
2305.75,2.549,604.413,49.631,88.843,353.933
2305.875,2.409,600.769,49.631,87.571,380.297
2306,2.199,587.314,49.631,89.764,359.334
2306.125,1.988,562.578,49.628,89.442,347.189
2306.25,1.843,537.604,49.522,90.837,340.051
2306.375,1.718,514.149,49.43,91.59,331.922
2306.5,1.667,498.82,49.329,91.14,318.662
2306.625,1.806,477.059,49.228,90.669,307.024
2306.75,1.95,468.192,49.147,89.64,275.648
2306.875,2.051,460.225,48.941,88.41,262.249
2307,2.159,460.222,48.926,87.583,276.03
2307.125,2.283,460.219,48.879,85.917,297.083
2307.25,2.448,487.683,48.725,83.278,316.233
2307.375,2.55,501.566,48.725,81.277,343.55
2307.5,2.523,508.808,48.725,81.457,373.94
2307.625,2.357,508.804,48.725,85.14,368.058
2307.75,2.152,508.801,48.725,87.51,351.15
2307.875,1.947,497.331,48.725,92.11,337.973
2308,1.862,482.513,48.725,96.392,313.436
2308.125,1.748,474.243,48.725,99.06,301.095
2308.25,1.748,466.842,48.725,93.208,290.361
2308.375,1.748,466.675,48.725,89.536,292.369
2308.5,1.788,446.311,48.725,83.243,286.09
2308.625,1.788,426.844,48.725,80.597,280.279
2308.75,1.788,402.389,48.725,78.316,279.317
2308.875,1.788,379.343,48.651,75.981,279.317
2309,1.91,362.809,48.595,77.203,280.169
2309.125,2.239,346.973,48.523,78.866,278.398
2309.25,2.439,331.867,48.484,80.048,268.151
2309.375,2.788,324.068,48.423,81.935,254.904
2309.5,3.293,314.659,48.423,80.876,257.497
2309.625,4.144,311.899,48.423,79.774,261.625
2309.75,4.618,307.996,48.423,77.816,263.253
2309.875,5.005,312.443,48.423,76.507,263.253
2310,5.253,316.954,48.423,79.468,263.253
2310.125,4.931,321.53,48.423,79.182,262.645
2310.25,4.398,326.173,48.423,80.642,262.249
2310.375,3.213,339.432,48.449,79.178,260.726
2310.5,2.779,345.424,48.546,77.702,258.093
2310.625,2.631,371.097,48.624,76.79,258.732
2310.75,2.631,382.485,48.661,79.63,268.001
2310.875,2.671,398.675,48.725,77.772,274.251
2311,2.786,405.374,48.769,76.519,286.737
2311.125,2.831,418.795,48.826,76.962,303.573
2311.25,2.712,428.299,48.926,78.782,316.813
2311.375,2.589,432.325,49.027,80.877,328.343
2311.5,2.502,436.861,49.128,79.141,339.705
2311.625,2.404,447.117,49.128,82.49,333.303
2311.75,2.281,453.571,49.177,84.532,302.821
2311.875,2.127,467.066,49.231,81.213,270.902
2312,2.043,477.593,49.329,81.304,251.205
2312.125,1.989,485.668,49.329,81.366,259.01
2312.25,2.34,492.937,49.343,80.265,276.366
2312.375,2.548,500.315,49.43,79.389,296.802
2312.5,2.631,511,49.451,78.361,317.103
2312.625,2.624,516.021,49.53,76.15,327.767
2312.75,2.539,538.697,49.53,75.295,344.07
2312.875,2.282,570.241,49.53,76.345,352.331
2313,2.043,596.228,49.53,78.145,346.13
2313.125,1.869,612.879,49.53,79.542,338.584
2313.25,1.677,621.724,49.54,81.914,333.943
2313.375,1.552,618.096,49.631,84.295,334.238
2313.5,1.55,591.221,49.631,86.771,341.383
2313.625,1.714,580.256,49.631,89.676,330.863
2313.75,1.838,556.45,49.631,89.265,312.377
2313.875,2.003,503.647,49.631,88.503,283.041
2314,2.156,447.378,49.631,84.74,263.673
2314.125,2.292,415.775,49.7,85.141,258.533
2314.25,2.481,386.397,49.732,84.205,261.659
2314.375,2.689,368.043,49.732,81.575,264.257
2314.5,2.938,345.378,49.732,77.713,254.345
2314.625,3.186,335.614,49.732,75.448,251.67
2314.75,3.354,335.613,49.732,73.197,265.653
2314.875,3.638,335.611,49.732,71.528,275.154
2315,3.779,342.48,49.732,70.672,280.4
2315.125,3.927,347.695,49.732,71.916,282.329
2315.25,4.035,355.66,49.732,73.832,282.329
2315.375,4.035,371.866,49.732,74.177,281.325
2315.5,3.995,377.821,49.732,72.115,278.803
2315.625,3.845,395.038,49.732,72.325,276.688
2315.75,3.697,413.041,49.732,73.6,275.301
2315.875,3.575,425.718,49.712,75.167,276.141
2316,3.472,439.74,49.631,77.097,280.269
2316.125,3.425,452.286,49.631,75.324,288.476
2316.25,3.394,466.175,49.631,75.101,292.899
2316.375,3.394,480.238,49.631,76.14,303.291
2316.5,3.292,494.202,49.631,76.94,310.472
2316.625,3.099,503.157,49.631,78.198,318.755
2316.75,2.969,513.546,49.631,79.559,327.412
2316.875,2.796,523.358,49.631,80.713,333.534
2317,2.671,535.344,49.631,79.782,313.708
2317.125,2.512,546.348,49.688,80.754,296.809
2317.25,2.421,562.234,49.732,82.086,278.204
2317.375,2.392,570.348,49.732,83.899,265.396
2317.5,2.452,586.932,49.832,86.139,283.872
2317.625,2.584,586.927,49.836,85.053,316.417
2317.75,2.646,586.923,49.933,82.765,332.567
2317.875,2.713,586.919,49.933,81.842,346.844
2318,2.639,578.562,49.995,82.014,335.907
2318.125,2.43,578.558,50.034,83.872,316.521
2318.25,2.298,578.554,50.076,85.001,296.702
2318.375,2.099,578.55,50.134,86.292,302.593
2318.5,1.991,578.546,50.134,88.438,320.09
2318.625,1.951,578.591,50.235,89.539,329.787
2318.75,2.161,586.89,50.239,86.922,328.763
2318.875,2.266,586.885,50.336,88.75,325.471
2319,2.312,586.881,50.347,87.885,342.191
2319.125,2.312,583.153,50.436,87.057,354.937
2319.25,2.19,562.173,50.455,86.538,366.338
2319.375,2.108,543.682,50.537,89.088,353.979
2319.5,2.025,531.712,50.537,91.043,339.302
2319.625,1.951,519.975,50.638,92.405,322.088
2319.75,1.951,515.833,50.638,89.807,306.042
2319.875,2.096,508.489,50.638,87.73,289.031
2320,2.22,508.486,50.638,87.036,274.869
2320.125,2.385,508.483,50.654,85.413,276.659
2320.25,2.549,501.244,50.738,84.1,285.962
2320.375,2.714,501.241,50.738,82.153,292.137
2320.5,2.838,513.209,50.738,80.846,292.244
2320.625,2.963,523.256,50.738,79.234,301.375
2320.75,2.981,530.806,50.738,79.028,316.906
2320.875,2.717,546.238,50.738,82.088,337.244
2321,2.587,562.798,50.738,81.678,355.27
2321.125,2.419,575.114,50.738,82.258,319.841
2321.25,2.32,586.806,50.738,83.832,294.779
2321.375,2.272,603.866,50.738,85.604,296.147
2321.5,2.232,621.421,50.738,87.832,329.475
2321.625,2.278,633.234,50.738,86.744,345.141
2321.75,2.393,639.481,50.738,86.408,353.633
2321.875,2.378,648.707,50.71,88.765,361.89
2322,2.274,648.702,50.638,90.275,348.85
2322.125,2.184,658.06,50.537,89.554,312.541
2322.25,2.124,648.692,50.537,88.118,301.632
2322.375,2.035,648.687,50.508,88.314,321.844
2322.5,2.032,648.682,50.436,90.458,342.135
2322.625,1.992,639.447,50.436,91.393,355.157
2322.75,1.998,621.375,50.355,89.295,351.114
2322.875,2.112,609.33,50.336,87.474,337.635
2323,2.097,603.809,50.336,84.98,320.19
2323.125,2.002,595.213,50.336,82.784,305.915
2323.25,1.912,586.74,50.336,90.348,293.739
2323.375,1.912,586.736,50.336,88.258,278.374
2323.5,1.945,595.2,50.336,84.654,268.839
2323.625,2.109,595.196,50.336,82.026,290.349
2323.75,2.213,595.192,50.336,79.963,333.191
2323.875,2.313,595.187,50.336,77.927,355.892
2324,2.188,612.488,50.336,76.389,344.876
2324.125,2.098,628.687,50.336,77.465,325.012
2324.25,1.992,630.287,50.336,79.931,307.125
2324.375,1.952,639.38,50.336,81.904,293.885
2324.5,1.952,639.374,50.336,86.139,324.522
2324.625,1.952,639.37,50.336,90.027,348.625
